Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
106628381,36032,50890,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
106688894,8448,50911,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
106723966,8576,50932,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
106756478,8448,50953,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
106809278,9152,50977,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
106837342,2816,50987,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
106860478,2816,50997,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
106890558,2944,51009,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
106905279,4096,51015,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
106928830,5632,51027,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
106976222,36065,51048,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
107036191,8480,51069,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
107071807,8608,51090,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
107105023,8416,51111,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
107157983,9152,51135,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
107186432,2815,51145,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
107208543,2752,51155,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
107238559,2945,51167,,,,,,,,,,0.262,89013.092,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
107252832,4095,51173,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
107276480,5599,51185,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
107322752,36032,51206,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
107376064,8448,51227,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
107409568,8384,51248,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
107442464,8448,51269,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
107495136,9152,51293,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
107522785,2816,51303,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
107550816,2849,51313,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
107581313,2976,51325,,,,,,,,,,0.262,88085.889,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
107595361,4128,51331,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
107619265,5632,51343,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
107666497,36032,51364,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
107723777,8448,51385,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
107758177,8384,51406,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
107791746,8415,51427,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
107843618,9152,51451,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
107871842,2816,51461,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
107894370,2720,51471,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
107924098,2880,51483,,,,,,,,,,0.262,91022.164,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
107937730,4128,51489,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
107961058,5632,51501,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
108006722,36000,51522,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
108077123,8415,51543,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
108112034,8352,51564,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
108145443,8383,51585,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
108199587,9120,51609,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
108229091,2848,51619,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
108252547,2848,51629,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
108283139,2944,51641,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
108297699,4128,51647,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
108321507,5632,51659,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
108368419,36032,51680,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
108421123,8480,51701,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
108454787,8417,51722,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
108487428,8416,51743,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
108538788,9120,51767,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
108567268,2816,51777,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
108590468,2720,51787,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
108619972,2944,51799,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
108639204,4128,51805,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
108663396,5633,51817,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
108710917,36000,51838,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
108768037,8448,51859,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
108803109,8544,51880,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
108835877,8416,51901,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
108887077,9152,51925,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
108915973,2848,51935,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
108938501,2880,51945,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
108968165,2945,51957,,,,,,,,,,0.262,89013.092,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
108982533,4065,51963,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
109005638,5631,51975,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
109061062,36032,51996,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
109114406,8448,52017,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
109148134,8384,52038,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
109181414,8512,52059,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
109234374,9152,52083,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
109261831,2815,52093,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
109285479,2847,52103,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
109315430,2945,52115,,,,,,,,,,0.262,89013.092,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
109329767,4128,52121,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
109351975,5632,52133,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
109399079,36000,52154,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
109451591,8416,52175,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
109484583,8384,52196,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
109518343,8416,52217,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
109570727,9152,52241,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
109598184,2847,52251,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
109621128,2816,52261,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
109649160,2880,52273,,,,,,,,,,0.262,91022.164,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
109663208,4096,52279,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
109686568,5632,52291,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
109732232,36032,52312,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
109789480,8448,52333,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
109823177,8479,52354,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
109856200,8417,52375,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
109908329,9152,52399,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
109940905,2848,52409,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
109963209,2848,52419,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
109993609,2944,52431,,,,,,,,,,0.262,89043.239,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
110007657,4160,52437,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
110039657,5632,52449,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
110089513,36000,52470,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
110143530,8608,52491,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
110177418,8352,52512,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
110210602,8512,52533,1,16,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
110263434,9152,52557,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
110291626,2816,52567,128,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
110314378,2720,52577,32,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
110344074,2912,52589,,,,,,,,,,0.262,90021.822,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
110358186,4128,52595,256,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
110381770,5632,52607,64,1,1,32,4,1,30,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)7, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
110428715,36032,52628,1,1,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
110473483,6496,52639,8,16,1,128,1,1,31,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)3, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
110538731,13472,52663,2,16,1,256,1,1,82,0.027,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_64x32_sliced1x4_tn
110582635,3136,52673,128,1,1,128,1,1,22,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
110625675,6016,52702,512,1,1,32,4,1,38,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::<unnamed>::vectorized_layer_norm_kernel<float, float>(int, T2, const T1 *, const T1 *, const T1 *, T2 *, T2 *, T1 *)"
